117,4045
117,4268
117,6013
118,2705
118,5119
118,6098
118,6477
118,7843
119,3143
119,3727
119,4797
119,6588
119,6774
120,1365
120,2356
120,2896
120,6116
120,6718
121,139
121,235
121,2070
121,2211
121,6298
122,2810
122,3020
122,5953
122,7279
122,7328
123,119
123,1275
123,1769
123,5455
123,7763
124,350
124,1625
124,4677
124,5109
124,6211
125,975
125,1533
125,3127
125,3273
125,7509
126,42
126,2437
126,4441
126,5308
126,6053
127,1141
127,4362
127,4613
127,5314
127,6954
128,3630
128,3800
128,6813
128,7321
128,7850
129,1056
129,1862
129,2437
129,7078
129,7132
130,2384
130,3167
130,4436
130,6798
130,6805
131,2493
131,2965
131,4436
131,6798
131,6810
132,1437
132,2071
132,2546
132,7026
132,7352
133,43
133,4580
133,6429
133,6489
133,7072
135,1569
135,4022
135,4197
135,4697
135,5444
136,230
136,3123
136,3393
136,4741
136,7907
137,336
137,5204
137,5845
137,6087
137,6340
138,2582
138,2810
138,2981
138,4580
138,7280
139,4770
139,4812
139,5063
139,6332
139,7854
140,1169
140,2494
140,2602
140,4464
140,4612
141,2384
141,2666
141,3127
141,5545
141,7309
142,479
142,1815
142,4111
142,5293
142,6798
143,950
143,5031
143,6608
143,6639
143,7632
144,42
144,1519
144,2870
144,3507
144,6225
145,43
145,235
145,1442
145,1806
145,6660
146,1734
146,2720
146,4972
146,5021
146,6947
147,2384
147,2870
147,4377
147,4976
147,5761
148,331
148,4169
148,4424
148,4580
148,4936
149,379
149,892
149,1384
149,2370
149,3656
150,260
150,925
150,2248
150,3816
150,4733
151,938
151,4387
151,5284
151,5368
151,5926
152,558
152,1920
152,5723
152,6655
152,7364
153,1677
153,3046
153,3862
153,6144
153,6928
154,393
154,2910
154,3198
154,6781
154,7572
155,1605
155,2582
155,3165
155,4635
155,6655
156,1816
156,4405
156,4926
156,5519
156,6691
157,60
157,2484
157,4789
157,6929
157,7702
158,139
158,2182
158,2493
158,3960
158,7875
159,1410
159,3019
159,4751
159,6364
159,7364
160,358
160,557
160,1062
160,2961
160,7040
161,975
161,1410
161,2501
161,4334
161,5325
162,2092
162,3393
162,3532
162,4327
162,6607
163,427
163,1888
163,3893
163,5852
163,5960
164,645
164,1790
164,3357
164,3692
164,4424
165,119
165,2044
165,3015
165,4395
165,7078
166,2942
166,5574
166,6958
166,6979
166,7343
167,1582
167,2152
167,2741
167,3092
167,7533
168,1372
168,3822
168,4635
168,6923
168,7537
169,487
169,1091
169,2151
169,6820
169,8031
170,3758
170,5432
170,5705
170,6822
170,7546
171,42
171,2437
171,3285
171,5481
171,6637
172,60
172,2484
172,3828
172,5276
172,7702
173,1663
173,4596
173,6269
173,6578
173,7637
174,1727
174,4580
174,4896
174,4932
174,5702
175,150
175,832
175,2158
175,4609
175,5171
176,669
176,1540
176,4097
176,4394
176,7759
177,3470
177,4140
177,7529
177,7712
177,8045
178,1334
178,1369
178,3127
178,5702
178,7671
179,414
179,2927
179,7026
179,7338
179,8036
180,645
180,5308
180,5445
180,6043
180,7943
181,1473
181,2385
181,4492
181,4589
181,7712
182,140
182,464
182,2696
182,6274
182,7614
183,1532
183,2079
183,4760
183,5119
183,7843
184,227
184,1572
184,2295
184,2447
184,3682
185,2194
185,2484
185,3932
185,6032
185,7776
186,2640
186,3248
186,6799
186,7456
186,8015
187,55
187,1062
187,2425
187,2955
187,3932
188,1806
188,2930
188,4318
188,4464
188,4967
189,2955
189,3906
189,5761
189,5907
189,7575
190,870
190,4619
190,5761
190,7252
190,7697
191,800
191,3370
191,5761
191,6269
191,7924
192,698
192,2930
192,2990
192,4758
192,7468
193,865
193,2384
193,4400
193,5383
193,6154
194,2717
194,2810
194,4895
194,6958
194,7045
195,299
195,1739
195,4807
195,4976
195,7703
196,1243
196,2168
196,2680
196,3020
196,7191
197,620
197,4537
197,7007
197,7144
197,7979
198,238
198,1935
198,2632
198,5648
198,7423
199,139
199,1417
199,4475
199,6333
199,6435
200,4694
200,4748
200,5723
200,5780
200,6245
201,788
201,1326
201,1418
201,3746
201,5119
202,60
202,2484
202,3624
202,4270
202,6516
203,822
203,3595
203,5171
203,6547
203,7453
204,358
204,1062
204,2553
204,5293
204,7373
205,865
205,2384
205,4400
205,5383
205,6154
206,1442
206,2421
206,4164
206,4419
206,7313
207,1755
207,3758
207,4537
207,7309
207,7437
208,3198
208,4824
208,6033
208,6781
208,7368
209,1244
209,6154
209,6691
209,6811
209,7290
210,1684
210,4596
210,5119
210,6660
210,7245
211,139
211,1590
211,4048
211,4595
211,7863
212,669
212,2448
212,2930
212,5182
212,7349
213,689
213,4436
213,6798
213,7736
213,8044
214,1442
214,2015
214,2426
214,6694
214,7114
215,4527
215,5294
215,5460
215,6274
215,7637
216,1250
216,1420
216,4934
216,6691
216,7343
218,1742
218,3418
218,4408
218,4770
218,7426
219,1437
219,2384
219,4681
219,7026
219,7508
220,3179
220,4436
220,5017
220,5544
220,5620
221,123
221,1503
221,3975
221,5931
221,7572
222,2810
222,3248
222,4386
222,6086
223,810
223,3925
223,5842
223,5931
223,7190
225,1198
225,2094
225,2553
225,6120
225,6588
226,3116
226,3550
226,4102
226,5613
226,6379
227,465
227,1605
227,2621
227,4848
227,7511
228,1437
228,2705
228,2732
228,3167
228,6098
229,3198
229,4623
229,5171
229,6755
229,7572
230,2625
230,2830
230,6165
230,7606
230,8079
231,2856
231,3599
231,3816
231,4240
231,5236
232,312
232,360
232,3746
232,4122
232,5136
233,42
233,2384
233,2829
233,3469
233,7943
234,418
234,1633
234,2703
234,2914
234,5119
235,299
235,6325
235,6340
235,6980
235,7926
236,2753
236,3093
236,4002
236,5702
236,6339
237,115
237,1044
237,3867
237,3888
237,5285
238,299
238,3223
238,6269
238,7072
238,7364
239,1755
239,1873
239,2308
239,3046
239,4968
240,1684
240,2451
240,4012
240,4572
240,6099
241,1329
241,1745
241,2942
241,3606
241,8040
242,1865
242,2916
242,3903
242,7180
242,7537
243,1479
243,1734
243,5618
243,6102
243,6207
244,1149
244,3749
244,4722
244,5605
244,7508
245,129
245,496
245,5169
245,7017
245,7519
246,149
246,2223
246,2400
246,2577
246,7859
247,42
247,235
247,6861
247,7508
247,7620
248,975
248,5149
248,6672
248,7044
248,7572
249,384
249,673
249,2919
249,3170
249,3942
250,1365
250,2846
250,5562
250,7764
250,7915
251,4760
251,5081
251,5723
251,6102
251,8024
252,43
252,1213
252,2914
252,3876
252,6299
253,206
253,3231
253,5383
253,5602
253,7602
254,816
254,1316
254,7052
254,7679
254,8047
255,2615
255,3932
255,4226
255,5170
255,7944
256,3248
256,5209
256,6154
256,6245
256,7315
257,956
257,1085
257,1849
257,1907
257,3100
258,187
258,812
258,1464
258,3758
258,4240
259,268
259,2995
259,3827
259,4537
259,8040
260,14
260,1118
260,2366
260,3980
260,4426
261,1296
261,2281
261,3854
261,5086
261,5403
262,129
262,2810
262,3159
262,5455
262,7279
263,61
263,2425
263,2705
263,3534
263,4327
264,2854
264,4572
264,5614
264,5702
264,6385
265,235
265,664
265,2082
265,3825
265,4077
266,61
266,1414
266,2810
266,3393
266,4063
267,2934
267,4247
267,6225
267,6274
267,6325
268,1367
268,2316
268,3272
268,3418
268,4770
269,3867
269,5152
269,6645
269,6987
269,8040
270,323
270,5287
270,5694
270,6249
270,7576
271,230
271,800
271,1576
271,6811
271,7491
272,2810
272,3221
272,3223
272,4103
272,5171
273,150
273,892
273,1633
273,3222
273,5513
274,233
274,2767
274,3542
274,5004
274,7309
275,984
275,2274
275,5702
275,6012
275,6223
276,2484
276,5743
276,6176
276,7026
276,7719
277,393
277,2449
277,2634
277,6799
277,7775
278,170
278,464
278,4612
278,7078
278,7705
279,2621
279,4580
279,4720
279,7256
279,7950
280,2232
280,4342
280,5506
280,7114
280,7733
281,1297
281,1684
281,2094
281,4797
281,6099
282,975
282,1683
282,4028
282,7281
282,7547
283,2621
283,2810
283,3170
283,5702
283,7950
284,1850
284,2211
284,3485
284,5629
284,6151
285,1198
285,2896
285,3127
285,3335
285,3758
286,1837
286,6102
286,6269
286,7411
286,7572
287,3421
287,4307
287,6045
287,6053
287,6207
288,1022
288,1790
288,2625
288,2631
288,3932
289,1027
289,1444
289,5309
289,5695
289,6328
290,331
290,378
290,2401
290,2755
290,5163
291,2622
291,5849
291,6402
291,7429
291,7850
292,1604
292,1988
292,2768
292,4451
292,4659
293,331
293,4441
293,5702
293,6218
293,7535
294,2196
294,2458
294,3290
294,4726
294,6607
295,487
295,1223
295,6372
295,7284
295,8027
296,235
296,519
296,879
296,2139
296,2603
297,2796
297,4098
297,5023
297,6154
297,7295
298,1047
298,2781
298,3223
298,5656
298,6259
299,1095
299,3469
299,4209
299,4386
299,7155
300,1734
300,3127
300,3657
300,5474
300,5590
301,784
301,2619
301,3248
301,6638
301,7674
302,880
302,2538
302,6269
302,6785
302,7544
303,487
303,1464
303,2569
303,5477
303,7508
304,3127
304,3357
304,3961
304,5369
304,5501
305,941
305,4806
305,5235
305,6102
305,6497
306,289
306,2201
306,3046
306,5771
306,6356
307,892
307,5048
307,5723
307,6353
307,7544
308,106
308,556
308,2625
308,3232
308,3259
309,1724
309,3179
309,4804
309,4995
309,6325
310,2910
310,4580
310,5073
310,7572
310,8079
311,570
311,1920
311,2471
311,3883
311,5618
312,460
312,1342
312,2800
312,3444
312,6069
313,1375
313,3792
313,6165
313,6976
313,7982
314,2987
314,4807
314,4910
314,6218
314,7759
315,1594
315,1656
315,3259
315,7144
315,7753
316,2448
316,3106
316,4338
316,5956
316,6567
317,350
317,1477
317,3630
317,4296
317,5308
318,2437
318,4343
318,5163
318,5481
318,6967
319,427
319,1888
319,3893
319,5852
319,5960
320,4103
320,4296
320,6930
320,7060
320,8011
321,481
321,733
321,4006
321,5014
321,5214
322,3293
322,3368
322,3580
322,7220
322,7958
323,255
323,1582
323,4990
323,5054
323,7218
324,170
324,2797
324,3702
324,7955
324,8023
325,1365
325,3388
325,3975
325,5366
325,5888
326,3127
326,3758
326,6070
326,7508
326,7575
327,236
327,2174
327,3127
327,5586
327,7570
328,235
328,1509
328,2706
328,3906
328,5041
329,331
329,594
329,867
329,2401
329,2910
330,734
330,2437
330,3508
330,3913
330,4612
331,2448
331,3758
331,5842
331,7508
331,7509
332,599
332,2360
332,3357
332,4475
332,7854
333,1410
333,1732
333,2384
333,7309
333,7364
334,2915
334,5171
334,5652
334,6102
334,6179
335,390
335,4058
335,4424
335,5368
335,6615
336,2930
336,3332
336,3545
336,5255
336,5895
337,278
337,880
337,2114
337,3127
337,6869
338,69
338,1308
338,3014
338,5119
338,5575
339,1534
339,4424
339,5163
339,5935
339,6462
340,982
340,2218
340,3713
340,4102
340,6102
341,1473
341,2437
341,2667
341,3588
341,4228
342,4464
342,4580
342,5479
342,5845
342,7144
343,643
343,1101
343,3870
343,4005
343,6171
344,519
344,777
344,4023
344,6155
344,6958
345,1955
345,3187
345,4590
345,7740
345,7961
346,3443
346,3911
346,4612
346,4822
346,5566
347,541
347,5473
347,5885
347,6871
347,7407
348,1365
348,3758
348,5348
348,5591
348,7287
349,1072
349,2144
349,2792
349,5702
349,7061
350,123
350,3302
350,3636
350,5340
350,7363
351,305
351,512
351,5842
351,6298
351,8052
352,4893
352,5455
352,5486
352,5597
352,7015
353,1324
353,1428
353,3599
353,5115
353,7486
354,729
354,2376
354,3629
354,4841
354,5494
355,2384
355,2437
355,2666
355,6207
355,6211
356,2666
356,4307
356,4436
356,5544
356,6207
357,1233
357,2299
357,6186
357,6908
357,7735
358,1411
358,6002
358,6209
358,6637
358,7643
359,638
359,2028
359,5789
359,6947
359,6974
360,140
360,4900
360,5688
360,5761
360,7044
361,519
361,3784
361,4182
361,4455
361,8056
362,459
362,2493
362,2658
362,4803
362,5016
363,2629
363,5786
363,6670
363,7123
363,7482
364,235
364,4596
364,4631
364,5119
364,8031
365,1370
365,2955
365,4318
365,4612
365,4953
366,519
366,4102
366,6463
366,6811
366,7026
367,2344
367,2448
367,2820
367,4710
367,5842
368,3253
368,4960
368,6916
368,7078
368,7690
369,185
369,3758
369,5702
369,6695
369,6869
370,913
370,1410
370,3722
370,4424
370,6154
371,2389
371,2625
371,3236
371,7388
371,7637
372,1722
372,2194
372,3532
372,3832
372,7308
374,1756
374,4102
374,4965
374,6390
374,7537
375,664
375,1044
375,1831
375,3123
375,6175
376,1410
376,6005
376,6556
376,6691
376,7102
377,1289
377,2563
377,3291
377,6417
377,6516
378,3932
378,5121
378,5702
378,6218
378,7817
379,1811
379,2714
379,5484
379,6781
379,7572
380,1271
380,1946
380,7702
380,7955
380,8025
381,257
381,431
381,5771
381,6995
381,7808
382,558
382,1837
382,2549
382,3735
382,8079
383,2910
383,4580
383,6269
383,7572
383,8031
384,2460
384,2761
384,5146
384,7018
384,7606
386,357
386,888
386,2317
386,2670
386,4770
387,715
387,5980
387,6135
387,7248
387,7828
388,227
388,307
388,3428
388,4038
388,7575
389,494
389,4034
389,4243
389,6661
389,7061
390,2213
390,3758
390,4760
390,6540
390,7970
391,975
391,3127
391,5325
391,5500
391,5551
392,1524
392,5644
392,6390
392,7537
392,7820
393,1437
393,3634
393,4945
393,6269
393,7927
394,203
394,1892
394,1981
394,4409
394,5761
395,150
395,2192
395,2469
395,4965
395,5761
396,307
396,2270
396,2354
396,5549
396,7503
397,44
397,1777
397,3458
397,4968
397,5165
398,862
398,1067
398,4452
398,5684
398,6190
399,1243
399,1408
399,1511
399,3481
399,5094
400,1287
400,3386
400,5036
400,5631
400,6511
401,1690
401,4009
401,4033
401,5119
401,7702
402,487
402,694
402,4604
402,6388
402,6820
403,465
403,735
403,3819
403,4955
403,5184
404,140
404,975
404,5251
404,7416
404,7634
405,1410
405,2493
405,3825
405,4077
405,5152
406,1690
406,1734
406,2157
406,4674
406,6269
407,2908
407,4968
407,6719
407,7129
407,8017
408,2934
408,4247
408,6225
408,6274
408,6325
409,22
409,2659
409,2769
409,3443
409,4209
410,1365
410,1683
410,3638
410,4401
410,4726
411,2753
411,4626
411,6274
411,6325
411,7940
412,1525
412,3054
412,3466
412,4792
412,5903
413,852
413,1755
413,2127
413,6806
413,7263
414,744
414,1811
414,2519
414,5310
414,7327
415,519
415,1365
415,2753
415,4537
415,5708
416,4136
416,5395
416,5404
416,6154
416,6958
417,1633
417,3140
417,5119
417,7632
417,8030
418,1062
418,3259
418,3576
418,6269
418,6864
419,880
419,881
419,3067
419,3478
419,6753
420,4602
420,5408
420,6274
420,6325
420,6485
421,627
421,2333
421,3248
421,6716
421,6842
422,119
422,1365
422,2944
422,4720
422,5455
423,1198
423,4386
423,6102
423,6760
423,8080
424,1413
424,5119
424,6660
424,7843
424,7912
425,1156
425,1437
425,3094
425,4424
425,7933
426,1092
426,2185
426,5171
426,6029
426,6102
427,1365
427,2174
427,3773
427,3920
427,5963
428,2944
428,5081
428,5576
428,6660
428,7407
429,3177
429,3545
429,4302
429,4379
429,7263
430,880
430,3380
430,4078
430,5171
430,7144
431,4173
431,5883
431,6930
431,7241
431,8028
432,645
432,2218
432,4612
432,4797
432,7093
433,2384
433,4236
433,4360
433,4596
433,7324
434,1605
434,4848
434,6861
434,7241
434,7309
435,1326
435,5342
435,5444
435,6798
435,6811
436,1365
436,1540
436,4456
436,6955
436,7580
437,1490
437,3344
437,3413
437,5318
437,5656
438,1088
438,2753
438,3421
438,6885
438,7940
439,987
439,1858
439,3046
439,3179
439,7046
440,195
440,4862
440,5550
440,5951
440,7516
441,3545
441,4939
441,5224
441,6662
441,7317
442,119
442,1769
442,3020
442,5293
442,7875
443,1320
443,3371
443,3610
443,4998
443,7681
444,2576
444,3292
444,3867
444,4636
444,5761
445,719
445,3933
445,5513
445,5761
445,6098
446,519
446,2546
446,3509
446,5063
446,5246
447,43
447,2090
447,3399
447,3658
447,6888
448,2833
448,4928
448,6169
448,7295
448,7449
449,2424
449,3021
449,3046
449,4263
449,5543
450,331
450,1913
450,4424
450,4643
450,5368
451,4247
451,5235
451,5620
451,6547
451,7935
452,119
452,3421
452,5481
452,6588
452,7026
453,390
453,415
453,4189
453,5593
453,7736
454,4082
454,5119
454,6781
454,7681
454,7843
455,879
455,1734
455,3127
455,6869
455,7223
456,607
456,1235
456,3195
456,3716
456,7566
457,901
457,1326
457,2471
457,5951
457,6993
458,3434
458,5631
458,5723
458,7364
458,8044
459,488
459,3454
459,4137
459,6038
459,7599
460,2333
460,2837
460,3185
460,4255
460,7126
461,664
461,4857
461,5702
461,6340
461,6958
462,61
462,3123
462,4173
462,5390
462,6930
463,235
463,3758
463,4648
463,5821
463,6877
464,98
464,414
464,5276
464,6039
464,8081
465,37
465,1062
465,2419
465,4509
465,7364
466,1410
466,4596
466,5119
466,7331
466,7843
467,794
467,1391
467,1437
467,3946
467,5793
468,715
468,1086
468,2782
468,3660
468,5660
469,1145
469,1199
469,2503
469,2682
469,7719
470,2983
470,3136
470,4323
470,5154
470,5723
471,1098
471,3866
471,4967
471,5552
471,7681
472,176
472,1972
472,2463
472,4519
472,6421
473,2189
473,2753
473,4313
473,5973
473,7647
474,406
474,975
474,2663
474,4421
474,5702
475,200
475,255
475,3525
475,5941
475,7325
476,4386
476,4806
476,5839
476,6660
476,7144
477,1220
477,1365
477,4648
477,4783
477,5937
478,171
478,2944
478,5387
478,6949
478,7026
479,235
479,621
479,1437
479,1463
479,5793
480,186
480,264
480,3046
480,4494
480,7044
481,66
481,513
481,3906
481,4464
481,8074
482,43
482,139
482,4175
482,5963
482,6385
483,1017
483,3185
483,5655
483,6098
483,7293
484,1914
484,2879
484,4705
484,6390
484,6796
485,3305
485,3758
485,4461
485,4867
485,7556
486,1582
486,1608
486,4089
486,7519
486,8079
487,3758
487,4636
487,5761
487,6971
487,7575
488,227
488,5707
488,6080
488,6102
488,8041
489,1095
489,2090
489,2384
489,3469
489,4641
490,519
490,1755
490,5154
490,5644
490,7614
491,193
491,664
491,4173
491,4694
491,7453
492,235
492,2140
492,2547
492,7002
492,8052
493,389
493,1257
493,1315
493,1634
493,7280
494,975
494,1208
494,3016
494,5761
494,6428
495,227
495,1728
495,2424
495,3906
495,6043
496,655
496,1365
496,2345
496,4923
496,6696
497,749
497,865
497,2333
497,6716
497,6842
498,1411
498,3187
498,4548
498,5513
498,6798
499,141
499,1590
499,2987
499,5455
499,6480
500,1533
500,2377
500,3357
500,5761
500,7241
501,749
501,1134
501,1906
501,2942
501,7241
502,407
502,892
502,1392
502,5550
502,5629
503,749
503,4058
503,6220
503,6811
503,7309
504,1428
504,3468
504,3788
504,4355
504,5128
505,737
505,2916
505,3717
505,5128
505,5767
506,1534
506,3828
506,5481
506,7190
506,7643
507,1062
507,2501
507,2955
507,3507
507,3758
508,4804
508,4968
508,5325
508,6217
508,6312
509,207
509,2003
509,2764
509,4173
509,4262
510,975
510,1734
510,3127
510,5251
510,6179
511,1062
511,1142
511,5556
511,6033
511,7470
512,5951
512,6291
512,6519
512,6707
512,7435
513,1046
513,2781
513,3784
513,5960
513,6811
514,1064
514,2300
514,3758
514,4052
514,7350
515,1582
515,1899
515,3723
515,5600
515,5723
516,257
516,298
516,1671
516,3057
516,5543
517,1533
517,1735
517,4089
517,5024
517,6098
518,235
518,3471
518,4016
518,5407
518,6512
519,2232
519,2333
519,2942
519,3513
519,5276
520,1411
520,2745
520,4193
520,6274
520,6798
521,487
521,975
521,4537
521,6388
521,7778
522,1769
522,2448
522,3365
522,4314
522,5325
523,1480
523,2253
523,2337
523,5304
523,5647
524,1290
524,3357
524,4398
524,5789
524,7241
525,3151
525,3687
525,5113
525,5624
525,7281
527,227
527,926
527,3529
527,3553
527,6414
528,119
528,2437
528,3675
528,5899
528,8081
529,66
529,123
529,519
529,4752
529,6205
530,519
530,1790
530,3123
530,5761
530,5847
531,3918
531,5357
531,5640
531,6179
531,7675
532,238
532,2829
532,3054
532,6202
532,6242
533,1917
533,4490
533,6314
533,6589
533,7578
534,1802
534,1847
534,2134
534,6034
534,6773
535,327
535,1004
535,1534
535,6245
535,7731
536,3605
536,3758
536,5863
536,7072
536,8080
537,265
537,2409
537,3433
537,6102
537,6556
538,1779
538,2641
538,5179
538,5645
538,6094
539,627
539,2395
539,4277
539,4897
539,6274
540,2583
540,4460
540,4556
540,5844
540,7681
541,199
541,1208
541,3758
541,6321
541,7575
542,519
542,3784
542,4455
542,4703
542,6655
543,235
543,1605
543,2981
543,7280
543,7343
544,1367
544,4358
544,4537
544,6385
544,7827
545,2705
545,6098
545,6218
545,6720
545,7026
546,500
546,1633
546,1684
546,5465
546,5712
547,2955
547,3259
547,4620
547,6102
547,7761
548,2621
548,3005
548,3022
548,4595
548,6556
549,1293
549,3251
549,4648
549,4726
549,4841
550,463
550,4082
550,5404
550,5759
550,6154
551,333
551,1329
551,1656
551,2405
551,3224
552,504
552,2065
552,6858
552,7123
552,7572
553,2636
553,3481
553,5171
553,5235
553,6102
554,1615
554,3505
554,3610
554,3946
554,7556
555,2534
555,3361
555,6875
555,7506
555,7647
556,1414
556,1866
556,4857
556,4865
556,5402
557,826
557,1485
557,4424
557,7003
557,7994
558,1410
558,2506
558,3046
558,3372
558,8071
559,1370
559,2293
559,5119
559,6364
559,7955
560,2308
560,3629
560,3795
560,4693
560,8004
561,581
561,2086
561,2493
561,4745
561,6443
562,1734
562,1917
562,3472
562,3975
562,7572
563,1744
563,2810
563,3795
563,4510
563,4596
564,2136
564,2829
564,4243
564,6766
564,7922
565,1605
565,3866
565,4318
565,4990
565,7625
566,2207
566,3144
566,5513
566,6660
566,7956
567,58
567,4735
567,4878
567,6274
567,7843
568,236
568,1017
568,4741
568,7381
568,7743
569,150
569,3920
569,4562
569,6191
569,7956
570,241
570,1437
570,7373
570,7522
570,7915
571,2384
571,2437
571,2768
571,5513
571,6927
572,1727
572,2437
572,2736
572,4640
572,6782
573,489
573,957
573,1196
573,4114
573,7507
574,749
574,2446
574,3259
574,4087
574,7572
575,235
575,669
575,3758
575,5761
575,7614
576,1734
576,3459
576,5759
576,6010
576,6899
577,3906
577,5237
577,5413
577,5666
577,7508
578,1103
578,2599
578,4967
578,6429
578,7072
579,319
579,452
579,1899
579,3046
579,7649
580,669
580,1410
580,1806
580,4117
580,5413
581,1554
581,4813
581,6251
581,7026
581,7676
582,3020
582,3548
582,4895
582,5844
582,6495
583,235
583,1662
583,2392
583,2645
583,4394
584,227
584,307
584,880
584,1683
584,6385
585,199
585,1208
585,3199
585,6298
585,7768
586,1773
586,2308
586,4986
586,5276
586,7851
587,2448
587,2921
587,3106
587,3669
587,4314
588,3213
588,5224
588,5904
588,6611
588,7502
589,2310
